,StopUID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,Bearing,上車人數,下車人數
2091,ILA303468,三星一站,Sanxing 1st Station,24.6664515049967,121.653315123694,wsqs263hr,E,0,0
2092,ILA303491,慈雲寺,Tsz Yuan Temple,24.765017,121.769616,wsqsfumft,W,0,0
2093,ILA303873,蘇澳新站,Suaoxin Station,24.607758,121.827053,wsqeupxy8,S,0,0
2094,ILA303875,東澳火車站,Dong'ao Station,24.518512,121.831169,wsqekr6wx,E,0,0
2095,ILA303876,和平,Heping,24.308288,121.748009,wsqd63nnn,E,0,0
2096,ILA303877,崇德,Chongde,24.168081,121.653778,wsq92r9t6,E,0,0
2097,ILA303878,崇德,Chongde,24.16882,121.654156,wsq92rcce,W,0,0
2098,ILA303879,新城火車站,Xincheng Taroko Station,24.127721,121.641257,wsq92026n,E,2,0
2099,ILA303880,新城火車站,Xincheng Taroko Station,24.127705,121.641245,wsq92026n,W,0,0
2100,ILA303881,北埔,Beipu,24.0359,121.604934,wsq2xpw52,E,0,0
2101,ILA303882,北埔,Beipu,24.035836,121.604977,wsq2xpw4c,W,0,0
2102,ILA303883,花蓮轉運站,Hualien Bus Station,23.993063,121.603181,wsq2rpu9x,E,0,0
2103,ILA303884,花蓮轉運站,Hualien Bus Station,23.993063,121.603181,wsq2rpu9x,E,0,2
2104,ILA303887,和平,Heping,24.308165,121.748177,wsqd63nm6,W,0,0
2105,ILA303888,蘇澳新站,Suaoxin Station,24.60883,121.826882,wsqeupzsu,N,0,0
2106,ILA304185,和平信義路口,Heping Xinyi Rd. Intersection,24.619352,121.838554,wsqsh9b4h,E,0,0
2107,ILA304186,和平信義路口,Heping Xinyi Rd. Intersection,24.61992,121.8379,wsqsh3ztk,W,0,0
2108,ILA304187,馬賽路,Masai Rd.,24.619192,121.828816,wsqsh3c11,N,0,0
2109,ILA304188,馬賽路,Masai Rd.,24.619372,121.828858,wsqsh3c44,S,0,0
2110,ILA304405,海山西路,Haishan West Road,24.61497,121.828953,wsqsh310s,E,0,0
2111,ILA304406,祥和路,Xianghe Rd.,24.617409,121.830819,wsqsh36qz,N,0,0
2112,ILA304407,祥和路,Xianghe Rd.,24.617401,121.830766,wsqsh36qy,S,0,0
2113,ILA304408,海山西路,Haishan West Road,24.615113,121.828951,wsqsh311k,W,0,0
2114,ILA304575,大同鄉公所,DaTong,24.67601,121.60987,wsqkrk1s5,E,0,0
2115,ILA304576,大同鄉公所,DaTong,24.67638,121.60976,wsqkrk1w2,E,0,0
2116,ILA304577,大同國小,Datong Elementary School,24.678402,121.608717,wsqkrk8f0,N,0,0
2117,ILA304581,靈惠廟,Linghui Temple,24.706144,121.7889,wsqse3egx,E,0,0
2118,ILA304636,頭城站,Toucheng Station,24.85854,121.82603,wsqtkjr52,S,55,16
2119,ILA304637,頭城站,Toucheng Station,24.85794,121.82553,wsqtkjnxu,N,13,19
2120,ILA304639,烏石港(蘭陽博物館),Wushi Harbor(Lanyang Museum),24.86879,121.83496,wsqtkrjx0,E,18,46
2121,ILA304640,東北角風景區外澳站,Wai&#39;ao Visitor Center,24.87807,121.84109,wsqts8cvr,N,0,21
2122,ILA304641,東北角風景區外澳站,Wai&#39;ao Visitor Center,24.87734,121.84014,wsqts8c31,S,15,0
2123,ILA304644,白石腳,Baishijiao,24.83551,121.78285,wsqt71pt6,E,3,6
2124,ILA304645,白石腳,Baishijiao,24.83572,121.78286,wsqt71pwd,W,3,4
2125,ILA304646,外澳(外澳火車站),Waiao Train Station,24.88329,121.84568,wsqts9v7d,N,0,5
2126,ILA304647,外澳(外澳火車站),Waiao Train Station,24.88332,121.8455,wsqts9v5v,S,11,1
2127,ILA304648,更新漁港(龜山火車站),Gengxin Fishing Harbor(Guishan Train Station),24.90514,121.86983,wsqttjyfu,N,0,2
2128,ILA304649,更新漁港(龜山火車站),Gengxin Fishing Harbor(Guishan Train Station),24.90518,121.86967,wsqttjyg1,S,0,0
2129,ILA304650,北關(北關海潮公園),Beiguan(Beiguan Tidal Park),24.91462,121.8795,wsqttrtfn,N,5,7
2130,ILA304651,北關(北關海潮公園),Beiguan(Beiguan Tidal Park),24.91482,121.87938,wsqttrtg7,S,5,1
2131,ILA304652,大溪(大溪火車站),Daxi(Daxi Train Station),24.93947,121.89199,wsqtvsp4c,N,1,8
2132,ILA304653,大溪(大溪火車站),Daxi(Daxi Train Station),24.93928,121.89128,wsqtvsn9b,S,2,4
2133,ILA304654,新港(大溪漁港),Xingang (Daxi Fishing Harbor),24.94147,121.89949,wsqtvukqx,N,3,41
2134,ILA304655,新港(大溪漁港),Xingang (Daxi Fishing Harbor),24.941944,121.898361,wsqtvue9m,S,35,5
2135,ILA304656,天公廟(大里遊客中心),Dali Tian-gong Temple(Dali Visitor Center),24.96909,121.92476,wsqwn3qzk,N,5,4
2136,ILA304657,天公廟(大里遊客中心),Dali Tian-gong Temple(Dali Visitor Center),24.96931,121.9249,wsqwn3x0b,S,5,2
2137,ILA304658,石城服務區,Shicheng,24.98366,121.95946,wsqwpk0hm,S,0,0
2138,ILA304820,聖母醫院,St. Mary&#39;s Hospital,24.671,121.77094,wsqs6gnyu,E,6,1
2139,ILA304821,天送埤,Tiansongbi,24.66183,121.621804,wsqkr9d39,W,0,3
2140,ILA304916,進安宮,Jinan Temple,24.58407,121.8649,wsqev57k9,N,10,10
2141,ILA304917,龍德工業區2,Longde Industrial Park,24.635763,121.832031,wsqshkg3s,N,0,0
2142,ILA304918,成興廟,Chengxing Temple,24.652591,121.826776,wsqshpzec,N,1,0
2143,ILA304919,成興廟,Chengxing Temple,24.652328,121.826663,wsqshpz6n,S,0,1
2144,ILA304920,利澤簡,Lizejian,24.66651,121.82265,wsqsk4ksc,N,1,0
2145,ILA304921,利澤簡,Lizejian,24.66644,121.82247,wsqsk4kkm,S,0,1
2146,ILA304923,榮民醫院蘇澳分院,Veterans Hospital,24.61505,121.84927,wsqsh9pcj,N,3,0
2147,ILA304924,榮民醫院蘇澳分院,Veterans Hospital,24.615,121.84892,wsqsh9p8v,S,0,1
2148,ILA304925,龍德工業區2,Longde Industrial Park,24.63431,121.83181,wsqshke1q,S,0,0
2149,ILA304926,東澳灣,Dongaowan,24.506252,121.838062,wsqekmpz2,S,0,0
2150,ILA304927,粉鳥林,Pink Bird Forest,24.497312,121.841524,wsqeked71,S,4,5
2151,ILA304928,台泥DAKA園區,tccdaka,24.301383,121.750915,wsqd4xbmc,S,0,0
2152,ILA304929,玩味蕃樂園,Fun Fan Paradise,24.071799,121.608213,wsq2zq0kk,S,0,0
2153,ILA304930,康樂村(慈濟精舍),Kangle Village (Tzu Chi Abode),24.050756,121.604881,wsq2z4mcz,S,0,0
2154,ILA304931,嘉里村,Kerry Village,24.019937,121.60925,wsq2xk9nk,S,0,0
2155,ILA304932,嘉里村,Kerry Village,24.02012,121.609364,wsq2xk9pr,N,0,0
2156,ILA304933,康樂村(慈濟精舍),Kangle Village (Tzu Chi Abode),24.051133,121.60518,wsq2z4qhn,E,0,0
2157,ILA304934,玩味蕃樂園,Fun Fan Paradise,24.071951,121.608476,wsq2zq0t6,N,0,0
2158,ILA304935,台泥DAKA園區,tccdaka,24.301262,121.751076,wsqd4xbmj,N,0,0
2159,ILA304946,育龍路口,Yu Long intersection,24.777265,121.743705,wsqsfqe41,W,0,0
2160,ILA304947,育龍路口,Yu Long intersection,24.777087,121.743668,wsqsfqe0c,E,0,0
2161,ILA304949,通聖宮,Tong Shing Temple,24.78604,121.724941,wsqt1bjmh,W,0,0
2162,ILA304950,通聖宮,Tong Shing Temple,24.785911,121.724973,wsqt1bjkm,E,0,0
2163,ILA304951,二結路,Erjie Rd.,24.78342,121.723189,wsqsczsjg,E,0,0
2164,ILA304952,二結路,Erjie Rd.,24.783503,121.72324,wsqsczsnm,W,0,0
2165,ILA304953,永廣廟,Yong Guang Temple,24.759283,121.714126,wsqscem92,N,0,0
2166,ILA304955,永廣廟,Yong Guang Temple,24.75928,121.714126,wsqscem92,S,0,0
2167,ILA304956,陽大醫院(蘭陽院區),Yang-Ming University Hospital(lanyang),24.749128,121.75858,wsqsf9myh,E,0,0
2168,ILA304957,華興部落,Kulu,24.61639,121.68613,wsqs1130u,S,7,6
2169,ILA304958,四方林部落,‘Syabutay,24.618086,121.70397,wsqs13w4s,W,1,0
2170,ILA304959,新光部落,Qalang,24.608315,121.686194,wsqecpc1v,S,3,0
2171,ILA304960,見晴步道口,Jancing Historic Trail,24.505198,121.525666,wsq7mmh31,S,0,0
2172,ILA304961,見晴步道口,Jancing Historic Trail,24.505578,121.525883,wsq7mmh7q,N,0,0
2173,ILA304963,宜蘭轉運站,Yilan Transfer Station,24.75084,121.7592,wsqsf9y24,W,0,0
2174,ILA304970,大鵬新城,Dapeng New Town.,24.750171,121.753852,wsqsf9dkn,W,0,0
2175,ILA304971,南津路口,Nanjin Intersection,24.719611,121.763684,wsqsdu1d5,W,0,0
2176,ILA304972,南津路口,Nanjin Intersection,24.719353,121.763617,wsqsdu189,E,0,0
2177,ILA304973,凱旋尊邸,Triumph Residence,24.724252,121.762034,wsqsdubmj,E,0,0
2178,ILA304974,縣政二街,Xian Zheng Second St.,24.723686,121.766312,wsqsdug9b,E,0,0
2179,ILA304975,縣政二街,Xian Zheng Second St.,24.723773,121.766349,wsqsdugd3,W,0,0
2180,ILA304976,環市南路,Huanshi South Road,24.718742,121.76622,wsqsdggmn,W,0,0
2181,ILA304977,環市南路,Huanshi South Road,24.718714,121.766402,wsqsdggsf,E,0,0
2182,ILA304992,陽大醫院(宜蘭院區),National Yang Ming University Hosptital,24.7494,121.75827,wsqsf9mxt,E,0,0
2183,ILA304993,幸福轉運站,Happy Station,24.751652,121.756279,wsqsf9uhy,E,0,0
2184,ILA304996,大坡路(臨時站),Dapo Rd.,24.777254,121.743705,wsqsfqe1c,W,0,0
2185,ILA304997,大坡路(臨時站),Dapo Rd.,24.777114,121.743816,wsqsfqe1h,E,0,0
2186,ILA304998,大坡,Dapo,24.77905,121.74127,wsqsfqck3,W,0,0
2187,ILA304999,大坡,Dapo,24.779054,121.741332,wsqsfqck6,S,0,0
2188,ILA305000,三官廟,Sanguan Temple,24.781479,121.743305,wsqsfr6f8,E,0,0
2189,ILA305001,仁愛之家,Ren-ai Home,24.783247,121.743366,wsqsfrduf,S,0,0
2190,ILA305002,龍潭路口,Longtan Rd. Intersection,24.786785,121.741203,wsqt4231r,E,0,0
2191,ILA305003,台化,Taihua,24.790767,121.739913,wsqt43029,N,0,0
2192,ILA305004,台化,Taihua,24.790732,121.739828,wsqt4300r,S,0,0
2193,ILA305005,龍潭,Longtan,24.791875,121.739674,wsqt430ph,E,0,0
2194,ILA305006,龍潭,Longtan,24.791875,121.739674,wsqt430ph,S,0,0
2195,ILA305007,保安宮,Baoan Temple,24.796097,121.731575,wsqt41fpx,E,0,0
2196,ILA305008,二結,Erjie,24.783503,121.72324,wsqsczsnm,N,0,0
2197,ILA305027,宜蘭轉運站,Yilan Transfer Station,24.75075,121.75906,wsqsf9wpx,E,0,0
2198,ILA305028,二結,Erjie,24.783503,121.72324,wsqsczsnm,S,0,0
2199,ILA305044,樟仔園,Zhangziyuan,24.674,121.762,wsqs6gb2k,W,0,0
2200,ILA305097,人文中小學,humanity school,24.861322,121.819564,wsqtkjf79,W,0,0
2201,ILA305099,頭城國中(蘭陽技術學院),Tou-Cheg Junior High School,24.863756,121.821708,wsqtkn7cg,E,0,0
2202,ILA305100,頭城國中(蘭陽技術學院),Tou-Cheg Junior High School,24.86384,121.821825,wsqtkn7fq,W,0,0
2203,ILA305101,外澳,Waiao,24.883324,121.845739,wsqts9v7g,E,0,0
2204,ILA305102,外澳,Waiao,24.883355,121.845567,wsqts9vhp,W,0,0
2205,ILA305103,小澳,Xiao-ao,24.889261,121.849328,wsqtsdzyr,E,0,0
2206,ILA305104,小澳,Xiao-ao,24.889416,121.849216,wsqtsdzzk,W,0,0
2207,ILA305105,金斗公廟,Jindougong Templeo,24.89262,121.854863,wsqtsgs40,E,0,0
2208,ILA305106,金斗公廟,Jindougong Temple,24.892895,121.854949,wsqtsgs5d,W,0,0
2209,ILA305109,匏崙,Gulun,24.79369,121.730617,wsqt41998,W,0,0
2210,ILA305110,匏崙,Gulun,24.793587,121.730574,wsqt4193p,S,0,0
2211,ILA305112,大園,Dayuan,24.901076,121.863571,wsqttj477,E,0,0
2212,ILA305113,大園,Dayuan,24.90101,121.863357,wsqttj44y,S,3,0
2213,ILA305114,更新,Gengxin,24.904038,121.867638,wsqttjtk9,E,0,0
2214,ILA305115,更新,Gengxin,24.9041,121.867621,wsqttjtkc,W,0,0
2215,ILA305116,更新漁港,Gengxin Harbor,24.905152,121.869832,wsqttjygh,E,0,0
2216,ILA305117,更新漁港,Gengxin Harbor,24.905191,121.869755,wsqttjyg7,W,0,0
2217,ILA305118,北關,Beiguan,24.914639,121.879495,wsqttrtfq,E,0,0
2218,ILA305119,北關,Beiguan,24.914764,121.879396,wsqttrtg5,W,0,0
2219,ILA305120,過溪,Guoxi,24.919597,121.883782,wsqtv83p1,E,0,0
2220,ILA305121,過溪,Guoxi,24.919294,121.883564,wsqtv82vk,S,0,0
2221,ILA305122,橋板湖,Qiaobanhu,24.922811,121.883453,wsqtv90cf,E,0,0
2222,ILA305123,橋板湖,Qiaobanhu,24.922863,121.883296,wsqtv90dn,S,1,0
2223,ILA305124,窖寮,Jiaoliao,24.933908,121.884773,wsqtve1f9,E,0,0
2224,ILA305125,窖寮,Jiaoliao,24.933832,121.884556,wsqtve1dh,W,0,0
2225,ILA305126,忠孝新村,Zhongxiao Village,24.935757,121.886616,wsqtve7jk,E,0,0
2226,ILA305127,忠孝新村,Zhongxiao Village,24.935872,121.886457,wsqtve7jb,W,0,0
2227,ILA305128,大溪,Daxi,24.939215,121.891426,wsqtvsn9k,E,0,0
2228,ILA305130,大溪,Dax,24.939337,121.891339,wsqtvsnd4,W,0,0
2229,ILA305131,大溪社區,Daxi Community,24.940309,121.893421,wsqtvu0pf,E,0,0
2230,ILA305132,大溪社區,Daxi Community,24.940584,121.893458,wsqtvu217,W,0,0
2231,ILA305133,新港,Singang,24.941477,121.899496,wsqtvukw8,E,0,0
2232,ILA305134,新港,Singang,24.941662,121.899492,wsqtvukx8,W,0,0
2233,ILA305135,番仔澳,Fanzi-ao,24.94537,121.903232,wsqtvvpjr,E,0,0
2234,ILA305136,番仔澳,Fanzi-ao,24.945452,121.903063,wsqtvvpjg,W,0,0
2235,ILA305137,蕃薯寮,Fanshuliao,24.949242,121.907512,wsqtyjf7f,E,0,0
2236,ILA305138,蕃薯寮,Fanshuliao,24.949256,121.90726,wsqtyjf5v,W,0,0
2237,ILA305139,鼻子澳,Bizi-ao,24.951625,121.911017,wsqtynkcu,E,0,0
2238,ILA305140,鼻子澳,Bizi-ao,24.951657,121.910846,wsqtynkcb,W,0,0
2239,ILA305141,沙灣,Fanzi-ao,24.957643,121.91766,wsqtyr3sz,E,0,0
2240,ILA305142,沙灣,Fanzi-ao,24.957834,121.917648,wsqtyr3tz,W,0,0
2241,ILA305144,大里港,Fanshuliao,24.963935,121.920352,wsqwn2e9q,E,0,0
2242,ILA305145,大里港,Fanshuliao,24.964015,121.920305,wsqwn2e9v,W,0,0
2243,ILA305146,大里,Bizi-ao,24.967001,121.922483,wsqwn3j5r,E,0,0
2244,ILA305147,大里,Bizi-ao,24.966922,121.922318,wsqwn3j4g,W,0,0
2245,ILA305148,天公廟,Tiangong Temple,24.969118,121.924781,wsqwn3qzt,E,0,0
2246,ILA305149,天公廟,Tiangong Temple,24.969294,121.924819,wsqwn3wbw,W,0,0
2247,ILA305150,大樹,Dashu,24.973029,121.931967,wsqwndhnk,E,0,5
2248,ILA305151,大樹,Dashu,24.973112,121.93186,wsqwndhnf,W,0,0
2249,ILA305152,桶盤村,Tongpan Village,24.974994,121.936313,wsqwndx3f,E,0,0
2250,ILA305153,桶盤村,Tongpan Village,24.974983,121.935975,wsqwndx1f,W,0,0
2251,ILA305154,石城,Shicheng,24.97875,121.945829,wsqwngnpz,E,0,0
2252,ILA305155,石城,Shicheng,24.978717,121.945644,wsqwngnpe,W,0,0
2253,ILA305156,石城港,Shicheng Port,24.980252,121.948985,wsqwp5889,E,0,0
2254,ILA305157,石城港,Shicheng Port,24.980253,121.948912,wsqwp582x,W,0,0
2255,ILA305158,隧道口,Suidaokou,24.983953,121.956639,wsqwphnn5,E,0,0
2256,ILA305159,隧道口,Shicheng Service Area,24.984108,121.956686,wsqwphnnu,W,0,0
2257,ILA305160,石城服務區,Shicheng Service Area,24.98387,121.959479,wsqwpk0jt,E,0,0
2258,ILA305208,大礁溪橋,Dajiaoxi Bridge,24.78455,121.69243,wsqscpvsr,W,0,0
2259,ILA305209,大礁溪橋,Dajiaoxi Bridge,24.784555,121.692432,wsqscpvsr,E,0,0
2260,ILA305210,火炭坑,Huotankeng,24.783911,121.696632,wsqscrbb9,W,0,0
2261,ILA305211,火炭坑,Huotankeng,24.783911,121.696632,wsqscrbb9,E,0,0
2262,ILA305212,畚箕湖,Benji Lake,24.781434,121.717513,wsqscxrfr,W,0,0
2263,ILA305213,畚箕湖,Benji Lake,24.781434,121.717513,wsqscxrfr,E,0,0
2264,ILA305753,保安宮,Bao-an Temple,24.75676,121.81564,wsqsgfz6w,N,0,3
2265,ILA305754,保安宮,Bao-an Temple,24.756973,121.815477,wsqsgfz7f,S,3,1
2266,ILA305790,嵐峰宜科路口,Lanfeng Yike Intersection,24.741394,121.74888,wsqsf2nc4,S,0,0
2267,ILA305791,嵐峰宜科路口,Lanfeng Yike Intersection,24.741389,121.749078,wsqsf2ncp,N,0,0
2268,ILA305792,健康路二段,Jiankang Road Section 2,24.748135,121.751186,wsqsf9282,E,0,0
2269,ILA305793,健康路二段,Jiankang Road Section 2,24.748467,121.751195,wsqsf92d2,W,0,0
2270,ILA306030,中山旅遊服務中心,Zhongshan Tourist Service Center,24.62969,121.74466,wsqs47ey2,W,6,6
2271,ILA306047,華興巷(臨時站),Huaxing Lane (Temporary Stop),24.613211,121.684812,wsqs108nm,N,3,11
2272,ILA306145,過嶺,Guoling,24.764241,121.815917,wsqsgupwh,N,1,6
2273,ILA306146,過嶺,Guoling,24.7643,121.81571,wsqsgupqx,S,1,1
2274,ILA306147,新社,Xinshe,24.79271,121.81516,wsqt5crh4,S,5,0
2275,ILA306148,新社,Xinshe,24.785157,121.814527,wsqt5bn8h,N,0,6
2276,ILA306149,竹安,Zhu-an,24.81766,121.81956,wsqthjfm3,N,0,0
2277,ILA306150,竹安,Zhu-an,24.81766,121.81956,wsqthjfm3,S,0,0
2278,ILA306151,打馬煙,Damayan,24.83674,121.82381,wsqtk1mkk,S,1,0
2279,ILA306152,打馬煙,Damayan,24.83666,121.82401,wsqtk1ms1,N,1,0
2280,ILA306153,忠孝新村,Zhongxiao Village,24.93571,121.886595,wsqtve7j5,E,0,4
2281,ILA306154,忠孝新村,Zhongxiao Village,24.93591,121.88645,wsqtve7n0,W,0,1
2282,ILA306155,大溪社區,Daxi Community,24.94054,121.893433,wsqtvu214,S,0,5
2283,ILA306156,大溪社區,Daxi Community,24.94053,121.89366,wsqtvu230,N,5,3
2284,ILA306157,大里,Dali,24.966955,121.922306,wsqwn3j55,S,1,1
2285,ILA306158,大里,Dali,24.96699,121.92249,wsqwn3j5r,N,0,2
2286,ILA306159,石城,Shicheng,24.97875,121.94572,wsqwngnpv,S,3,6
2287,ILA306160,石城,Shicheng,24.97875,121.94572,wsqwngnpv,N,5,8
2288,ILA306161,大掘澳,Dajue-ao,24.986512,121.96894,wsqwpkxhf,S,0,0
2289,ILA306162,大掘澳,Dajue-ao,24.98639,121.96891,wsqwpkxh3,N,0,0
2290,ILA306163,鶯歌石,Yinggeshi,24.991667,121.976073,wsqwpts70,S,0,0
2291,ILA306164,鶯歌石,Yinggeshi,24.99172,121.9763,wsqwpts7m,N,0,3
2292,ILA306165,萊萊,Lailai,25.004039,121.996995,wsqy0pge0,S,1,0
2293,ILA306166,萊萊,Lailai,25.003923,121.997091,wsqy0pgd6,N,2,5
2294,ILA306167,啟源,Qiyuan,25.007726,122.003182,wsqy22808,S,1,0
2295,ILA306168,啟源,Qiyuan,25.007648,122.003273,wsqy22804,N,0,4
2296,ILA306169,隧道口,Suidaokou,24.984109,121.956731,wsqwphnnv,S,5,1
2297,ILA306170,隧道口,Suidaokou,24.98401,121.9565,wsqwphnn2,N,0,3
2298,ILA306171,馬崗 (三貂角燈塔),Magang (Sandiao Cape Lighthouse),25.01154,122.00173,wsqy21nyy,S,33,0
2299,ILA306172,馬崗 (三貂角燈塔),Magang (Sandiao Cape Lighthouse),25.01154,122.00173,wsqy21nyy,N,0,36
2300,ILA307068,赫蒂法莊園,Healtdeva Village,24.655875,121.83295,wsqsk2knc,S,0,0
2301,ILA307069,赫蒂法莊園,Healtdeva Village,24.654591,121.831479,wsqsk24zr,N,0,0
2302,ILA307261,社頭,Shetou,24.780485,121.813991,wsqsgznhz,N,0,0
2303,ILA307262,社頭,Shetou,24.780553,121.813765,wsqsgznj4,S,0,0
2304,ILA307281,游家莊,Yujiazhuang,24.748996,121.682648,wsqsbcqt7,W,0,2
2305,ILA307282,游家莊,Yujiazhuang,24.748835,121.682684,wsqsbcqsk,E,3,0
2306,ILA307284,蘭陽女中,Lan Yang Girls’ Senior High School,24.74586,121.75553,wsqsf8gej,S,66,0
2307,ILA307286,游家莊(臨時站),You Jiazhuang,24.74902,121.6825,wsqsbcqmr,W,0,0
2308,ILA307287,游家莊(臨時站),You Jiazhuang,24.749,121.68258,wsqsbcqt3,E,0,0
2309,ILA307288,幸福轉運站,Happy transfer station,24.75199,121.75663,wsqsf9uqz,N,0,0
2310,ILA307292,幸福轉運站,Happy transfer station,24.751652,121.756279,wsqsf9uhy,S,0,0
2311,ILA307297,宜興路三段,"Sec. 3, Yixing Rd.",24.768144,121.760303,wsqsfszhu,N,0,0
2312,ILA307298,宜興路三段,"Sec. 3, Yixing Rd.",24.768257,121.759973,wsqsfsyvt,S,0,0
2313,ILA307483,森活趣,Forest Fun,24.521633,121.44809,wsq7e85bc,S,0,0
2314,ILA307484,森活趣,Forest Fun,24.521645,121.448151,wsq7e85bg,N,0,0
2315,ILA307507,陽明二路,Yangming 2nd Rd.,24.749085,121.764136,wsqsfc3vy,E,0,0
2316,ILA307508,陽明二路,Yangming 2nd Rd.,24.749089,121.764213,wsqsfc3vz,W,0,0
2317,ILA307512,水源地,Shuiyuandi,24.721576,121.70728,wsqs9s2t9,S,0,7
2318,ILA307513,水源地,Shuiyuandi,24.72144,121.70738,wsqs9s2sg,E,3,0
2319,ILA307523,馬賽國小,Masai Elementary School,24.621874,121.834308,wsqsh6m0c,S,56,37
2320,ILA307526,外澳,Wai-ao,24.870935,121.839346,wsqtkx8ew,W,0,0
2321,ILA307527,土圍路,Tuwei Rd.,24.795199,121.79639,wsqt59c6t,W,0,0
2322,ILA307528,土圍路,Tuwei Rd.,24.795038,121.796342,wsqt59c3s,E,0,0
2323,ILA307529,黎明路,Liming Rd.,24.743891,121.774464,wsqsg03rw,W,0,0
2324,ILA307530,黎明路,Liming Rd.,24.743696,121.774491,wsqsg03qr,E,0,0
2325,ILA307531,慶安廟,Cing-an Temple,24.743074,121.770577,wsqsfbqdu,W,0,0
2326,ILA307532,慶安廟,Cing-an Temple,24.742879,121.770604,wsqsfbq9s,E,0,0
2327,ILA307533,磚窯,Brick Kiln,24.767394,121.752819,wsqsfsc8w,W,0,4
2328,ILA307534,磚窯,Brick Kiln,24.767258,121.75306,wsqsfs9ze,E,0,0
2329,ILA307538,石頭城,Shitoucheng,24.6335,121.748028,wsqs4kqhw,N,0,0
2330,ILA307541,新月廣場(五穀廟),Luna Plaza(Wugu Temple),24.75389,121.75166,wsqsfd2cg,S,0,0
2331,ILA307542,竹篙厝,Zhugaocuo,24.753885,121.749406,wsqsf6r1y,W,0,0
2332,ILA307543,竹篙厝,Zhugaocuo,24.753852,121.749339,wsqsf6r1t,E,0,0
2333,ILA307545,跑馬古道公園,Paomagudao Park,24.828132,121.766432,wsqt4zgd7,W,0,0
2334,ILA307546,跑馬古道公園,Paomagudao Park,24.827965,121.766397,wsqt4zg96,E,0,0
2335,ILA307656,大園,Dayuan,24.901081,121.863553,wsqttj476,N,0,9
2336,ILA307657,橋板湖,Qiaoban Lake,24.92282,121.883481,wsqtv90cf,N,0,1
2337,ILA307677,家源橋,A,24.576806,121.491995,wsq7ud5f2,W,0,0
2338,ILA307678,家源橋,A,24.57695,121.491939,wsq7ud5ep,E,0,0
2339,ILA307854,新生里,Xinsheng Village,24.767835,121.756828,wsqsfsue5,E,3,2
2340,ILA307855,新生里,Xinsheng Village,24.76792,121.756906,wsqsfsuet,W,5,2
2341,ILA307858,羅東高商,Lo-Tung Commercial Vocational High School,24.67227,121.75667,wsqs6ekw2,W,0,434
2342,ILA307859,羅東高商,Lo-Tung Commercial Vocational High School,24.672145,121.756692,wsqs6ekt8,E,446,0
2343,ILA307864,羅東轉運站,Luodong Bus Station,24.67818,121.775704,wsqs7hd2g,E,1227,275
2344,ILA307865,羅東轉運站,Luodong Bus Station,24.67818,121.775714,wsqs7hd2g,E,0,0
2345,ILA307866,羅東轉運站,Luodong Bus Station,24.67796,121.77554,wsqs7h6px,W,0,275
2346,ILA307867,羅東轉運站,Luodong Bus Station,24.67796,121.77554,wsqs7h6px,W,0,0
2347,ILA307908,傳藝公園路口,Tranditional Arts Park Intersection,24.681854,121.809858,wsqs7v5np,E,0,0
2348,ILA307909,傳藝公園路口,Tranditional Arts Park Intersection,24.682244,121.809099,wsqs7v68m,W,0,0
2349,ILA308132,大福派出所,Dafu Police Station,24.79975,121.81677,wsqth48m0,N,0,5
2350,ILA308133,大福派出所,Dafu Police Station,24.79982,121.81651,wsqth48j6,S,11,0
2351,ILA308134,幸福,Xingfu,24.7962,121.815826,wsqt5fp86,N,0,3
2352,ILA308135,幸福,Xingfu,24.796038,121.815631,wsqt5czrm,S,5,0
2353,ILA308136,過嶺活動中心,Guoling Activity Center,24.759178,121.815689,wsqsggr2x,N,0,9
2354,ILA308137,過嶺活動中心,Guoling Activity Center,24.759583,121.8155,wsqsggr74,S,8,0
2355,ILA308148,湯圍溝,Tangweigou Hot Springs Park,24.826713,121.771752,wsqt4zx6p,E,0,0
2356,ILA308149,礁溪電池廠,Jiaoxi Battery Factory,24.824576,121.770926,wsqt4znvs,E,0,0
2357,ILA308150,大眾活動中心,DazhongActivityCenter,24.696445,121.820678,wsqskpg55,E,0,0
2358,ILA308151,錦草社區活動中心,Jincao Activity Center,24.70717,121.82032,wsqss1fce,N,0,0
2359,ILA308152,普門醫院,Pumen hospital,24.72166,121.722214,wsqs9u7qj,E,0,0
2360,ILA308153,菌寶貝,Jun Bao Bei,24.776152,121.735549,wsqsfnm5e,E,0,0
2361,ILA308154,慈安路,Tsz An Rd.,24.759822,121.763322,wsqsfg3k7,W,0,0
2362,ILA308171,羅東高工,National LoTung Industrial Vocational High School,24.670693,121.751532,wsqs6e0v0,E,0,0
2363,ILA308172,北成,Pei-Cheng,24.672186,121.756594,wsqs6ekmy,E,0,0
2364,ILA308173,北成,Pei-Cheng,24.672254,121.756631,wsqs6ekqr,W,0,0
2365,ILA308176,無尾港,Wuwei Port,24.612073,121.852498,wsqshb6r8,S,0,0
2366,ILA308177,無尾港,Wuwei Port,24.612365,121.852473,wsqshbd32,N,0,0
2367,ILA308178,七賢重劃公園,Ci Sian Redrawn Park,24.724724,121.740764,wsqsdkbzv,S,0,0
2368,ILA308179,七賢重劃公園,Ci Sian Redrawn Park,24.724633,121.740806,wsqsdkbzq,N,0,0
